position tittle,NAME,PARTY,text-xs,,,,,,,,,,,flex href,leading-5,text-sm,text-xs,flex href,leading-6,text-sm,flex href
Members of Legislative Assembly (MLAs),Sri Satyanarayana Pithani,Telugu Desam Party,Andhra Pradesh,,,,,,,,,,,https://www.india.gov.in/directory/whos-who/mla/sri-satyanarayana-pithani-171262586026493,Sri Satyanarayana Pithani,Telugu Desam Party,Andhra Pradesh,https://www.india.gov.in/directory/whos-who/mla/sri-satyanarayana-pithani-171262586026494,Sri Satyanarayana Pithani,Telugu Desam Party,https://www.india.gov.in/directory/whos-who/mla/sri-satyanarayana-pithani-171262586026494
Members of Legislative Assembly (MLAs),Sri Sundarapu Vijay kumar,Janasena Party,Andhra Pradesh,,,,,,,,,,,https://www.india.gov.in/directory/whos-who/mla/sri-sundarapu-vijay-kumar-171262586050098,Sri Sundarapu Vijay kumar,Janasena Party,Andhra Pradesh,https://www.india.gov.in/directory/whos-who/mla/sri-sundarapu-vijay-kumar-171262586050099,Sri Sundarapu Vijay kumar,Janasena Party,https://www.india.gov.in/directory/whos-who/mla/sri-sundarapu-vijay-kumar-171262586050099
Members of Legislative Assembly (MLAs),Sri Vanamadi Venkateswara Rao @ Kondababu,Telugu Desam Party,Andhra Pradesh,,,,,,,,,,,https://www.india.gov.in/directory/whos-who/mla/sri-vanamadi-venkateswara-rao--kondababu-171262586137732,Sri Vanamadi Venkateswara Rao @ Kondababu,Telugu Desam Party,Andhra Pradesh,https://www.india.gov.in/directory/whos-who/mla/sri-vanamadi-venkateswara-rao--kondababu-171262586137733,Sri Vanamadi Venkateswara Rao @ Kondababu,Telugu Desam Party,https://www.india.gov.in/directory/whos-who/mla/sri-vanamadi-venkateswara-rao--kondababu-171262586137733
Members of Legislative Assembly (MLAs),Sri Ramakrishna Babu Velagapudi,Telugu Desam Party,Andhra Pradesh,,,,,,,,,,,https://www.india.gov.in/directory/whos-who/mla/sri-ramakrishna-babu-velagapudi-171262585953456,Sri Ramakrishna Babu Velagapudi,Telugu Desam Party,Andhra Pradesh,https://www.india.gov.in/directory/whos-who/mla/sri-ramakrishna-babu-velagapudi-171262585953457,Sri Ramakrishna Babu Velagapudi,Telugu Desam Party,https://www.india.gov.in/directory/whos-who/mla/sri-ramakrishna-babu-velagapudi-171262585953457
Members of Legislative Assembly (MLAs),Sri Vegesana Narendra Varma Raju,Telugu Desam Party,Andhra Pradesh,,,,,,,,,,,https://www.india.gov.in/directory/whos-who/mla/sri-vegesana-narendra-varma-raju-171262586112595,Sri Vegesana Narendra Varma Raju,Telugu Desam Party,Andhra Pradesh,https://www.india.gov.in/directory/whos-who/mla/sri-vegesana-narendra-varma-raju-171262586112596,Sri Vegesana Narendra Varma Raju,Telugu Desam Party,https://www.india.gov.in/directory/whos-who/mla/sri-vegesana-narendra-varma-raju-171262586112596
Members of Legislative Assembly (MLAs),Sri Vasamsetti Subash,Telugu Desam Party,Andhra Pradesh,,,,,,,,,,,https://www.india.gov.in/directory/whos-who/mla/sri-vasamsetti-subash-171262586089001,Sri Vasamsetti Subash,Telugu Desam Party,Andhra Pradesh,https://www.india.gov.in/directory/whos-who/mla/sri-vasamsetti-subash-171262586089002,Sri Vasamsetti Subash,Telugu Desam Party,https://www.india.gov.in/directory/whos-who/mla/sri-vasamsetti-subash-171262586089002
Members of Legislative Assembly (MLAs),Sri T.G. Bharath,Telugu Desam Party,Andhra Pradesh,,,,,,,,,,,https://www.india.gov.in/directory/whos-who/mla/sri-tg-bharath-171262586065036,Sri T.G. Bharath,Telugu Desam Party,Andhra Pradesh,https://www.india.gov.in/directory/whos-who/mla/sri-tg-bharath-171262586065037,Sri T.G. Bharath,Telugu Desam Party,https://www.india.gov.in/directory/whos-who/mla/sri-tg-bharath-171262586065037
Members of Legislative Assembly (MLAs),Smt. Varupula Satyaprabha,Telugu Desam Party,Andhra Pradesh,,,,,,,,,,,https://www.india.gov.in/directory/whos-who/mla/smt-varupula-satyaprabha-171262586096866,Smt. Varupula Satyaprabha,Telugu Desam Party,Andhra Pradesh,https://www.india.gov.in/directory/whos-who/mla/smt-varupula-satyaprabha-171262586096867,Smt. Varupula Satyaprabha,Telugu Desam Party,https://www.india.gov.in/directory/whos-who/mla/smt-varupula-satyaprabha-171262586096867
Members of Legislative Assembly (MLAs),Dr. V. M. Thomas,Telugu Desam Party,Andhra Pradesh,,,,,,,,,,,https://www.india.gov.in/directory/whos-who/mla/dr-v-m-thomas-171262586105151,Dr. V. M. Thomas,Telugu Desam Party,Andhra Pradesh,https://www.india.gov.in/directory/whos-who/mla/dr-v-m-thomas-171262586105152,Dr. V. M. Thomas,Telugu Desam Party,https://www.india.gov.in/directory/whos-who/mla/dr-v-m-thomas-171262586105152
Members of Legislative Assembly (MLAs),Sri Vasantha Venkata Krishna Prasad,Telugu Desam Party,Andhra Pradesh,,,,,,,,,,,https://www.india.gov.in/directory/whos-who/mla/sri-vasantha-venkata-krishna-prasad-171262586120210,Sri Vasantha Venkata Krishna Prasad,Telugu Desam Party,Andhra Pradesh,https://www.india.gov.in/directory/whos-who/mla/sri-vasantha-venkata-krishna-prasad-171262586120211,Sri Vasantha Venkata Krishna Prasad,Telugu Desam Party,https://www.india.gov.in/directory/whos-who/mla/sri-vasantha-venkata-krishna-prasad-171262586120211
Members of Legislative Assembly (MLAs),Sri Vijay Kumar B.N.,Telugu Desam Party,Andhra Pradesh,,,,,,,,,,,https://www.india.gov.in/directory/whos-who/mla/sri-vijay-kumar-bn-171262586158431,Sri Vijay Kumar B.N.,Telugu Desam Party,Andhra Pradesh,https://www.india.gov.in/directory/whos-who/mla/sri-vijay-kumar-bn-171262586158432,Sri Vijay Kumar B.N.,Telugu Desam Party,https://www.india.gov.in/directory/whos-who/mla/sri-vijay-kumar-bn-171262586158432
Members of Legislative Assembly (MLAs),Sri Y. Balanagi Reddy,Yuvajana Sramika Rythu Congress Party,Andhra Pradesh,,,,,,,,,,,https://www.india.gov.in/directory/whos-who/mla/sri-y-balanagi-reddy-171262586168160,Sri Y. Balanagi Reddy,Yuvajana Sramika Rythu Congress Party,Andhra Pradesh,https://www.india.gov.in/directory/whos-who/mla/sri-y-balanagi-reddy-171262586168161,Sri Y. Balanagi Reddy,Yuvajana Sramika Rythu Congress Party,https://www.india.gov.in/directory/whos-who/mla/sri-y-balanagi-reddy-171262586168161
Members of Legislative Assembly (MLAs),Sri Yarlagadda Venkata Rao,Telugu Desam Party,Andhra Pradesh,,,,,,,,,,,https://www.india.gov.in/directory/whos-who/mla/sri-yarlagadda-venkata-rao-171269187670868,Sri Yarlagadda Venkata Rao,Telugu Desam Party,Andhra Pradesh,https://www.india.gov.in/directory/whos-who/mla/sri-yarlagadda-venkata-rao-171269187670869,Sri Yarlagadda Venkata Rao,Telugu Desam Party,https://www.india.gov.in/directory/whos-who/mla/sri-yarlagadda-venkata-rao-171269187670869
Members of Legislative Assembly (MLAs),Sri Venigandla Ramu,Telugu Desam Party,Andhra Pradesh,,,,,,,,,,,https://www.india.gov.in/directory/whos-who/mla/sri-venigandla-ramu-171269187631383,Sri Venigandla Ramu,Telugu Desam Party,Andhra Pradesh,https://www.india.gov.in/directory/whos-who/mla/sri-venigandla-ramu-171269187631384,Sri Venigandla Ramu,Telugu Desam Party,https://www.india.gov.in/directory/whos-who/mla/sri-venigandla-ramu-171269187631384
Members of Legislative Assembly (MLAs),Sri Yarapathineni Srinivasa Rao,Telugu Desam Party,Andhra Pradesh,,,,,,,,,,,https://www.india.gov.in/directory/whos-who/mla/sri-yarapathineni-srinivasa-rao-171269187676478,Sri Yarapathineni Srinivasa Rao,Telugu Desam Party,Andhra Pradesh,https://www.india.gov.in/directory/whos-who/mla/sri-yarapathineni-srinivasa-rao-171269187676479,Sri Yarapathineni Srinivasa Rao,Telugu Desam Party,https://www.india.gov.in/directory/whos-who/mla/sri-yarapathineni-srinivasa-rao-171269187676479
Members of Legislative Assembly (MLAs),Sri Yeluri Sambasiva Rao,Telugu Desam Party,Andhra Pradesh,,,,,,,,,,,https://www.india.gov.in/directory/whos-who/mla/sri-yeluri-sambasiva-rao-171269187647965,Sri Yeluri Sambasiva Rao,Telugu Desam Party,Andhra Pradesh,https://www.india.gov.in/directory/whos-who/mla/sri-yeluri-sambasiva-rao-171269187647966,Sri Yeluri Sambasiva Rao,Telugu Desam Party,https://www.india.gov.in/directory/whos-who/mla/sri-yeluri-sambasiva-rao-171269187647966
Members of Legislative Assembly (MLAs),Sri Vishnu Kumar Raju Penmetsa,Bharatiya Janata Party,Andhra Pradesh,,,,,,,,,,,https://www.india.gov.in/directory/whos-who/mla/sri-vishnu-kumar-raju-penmetsa-171269187637094,Sri Vishnu Kumar Raju Penmetsa,Bharatiya Janata Party,Andhra Pradesh,https://www.india.gov.in/directory/whos-who/mla/sri-vishnu-kumar-raju-penmetsa-171269187637095,Sri Vishnu Kumar Raju Penmetsa,Bharatiya Janata Party,https://www.india.gov.in/directory/whos-who/mla/sri-vishnu-kumar-raju-penmetsa-171269187637095
Members of Legislative Assembly (MLAs),Sri Y S Jagan Mohan Reddy,Yuvajana Sramika Rythu Congress Party,Andhra Pradesh,,,,,,,,,,,https://www.india.gov.in/directory/whos-who/mla/sri-y-s-jagan-mohan-reddy-171269187642314,Sri Y S Jagan Mohan Reddy,Yuvajana Sramika Rythu Congress Party,Andhra Pradesh,https://www.india.gov.in/directory/whos-who/mla/sri-y-s-jagan-mohan-reddy-171269187642315,Sri Y S Jagan Mohan Reddy,Yuvajana Sramika Rythu Congress Party,https://www.india.gov.in/directory/whos-who/mla/sri-y-s-jagan-mohan-reddy-171269187642315
Members of Legislative Assembly (MLAs),Sri Aranii Srenevasulu (JMC),Janasena Party,Andhra Pradesh,,,,,,,,,,,https://www.india.gov.in/directory/whos-who/mla/sri-aranii-srenevasulu-jmc-171255862118702,Sri Aranii Srenevasulu (JMC),Janasena Party,Andhra Pradesh,https://www.india.gov.in/directory/whos-who/mla/sri-aranii-srenevasulu-jmc-171255862118703,Sri Aranii Srenevasulu (JMC),Janasena Party,https://www.india.gov.in/directory/whos-who/mla/sri-aranii-srenevasulu-jmc-171255862118703
Members of Legislative Assembly (MLAs),Sri Akepati Amarnath Reddy,Yuvajana Sramika Rythu Congress Party,Andhra Pradesh,,,,,,,,,,,https://www.india.gov.in/directory/whos-who/mla/sri-akepati-amarnath-reddy-171255862186159,Sri Akepati Amarnath Reddy,Yuvajana Sramika Rythu Congress Party,Andhra Pradesh,https://www.india.gov.in/directory/whos-who/mla/sri-akepati-amarnath-reddy-171255862186160,Sri Akepati Amarnath Reddy,Yuvajana Sramika Rythu Congress Party,https://www.india.gov.in/directory/whos-who/mla/sri-akepati-amarnath-reddy-171255862186160
Members of Legislative Assembly (MLAs),Sri Ashok Bendalam,Telugu Desam Party,Andhra Pradesh,,,,,,,,,,,https://www.india.gov.in/directory/whos-who/mla/sri-ashok-bendalam-171255862235802,Sri Ashok Bendalam,Telugu Desam Party,Andhra Pradesh,https://www.india.gov.in/directory/whos-who/mla/sri-ashok-bendalam-171255862235803,Sri Ashok Bendalam,Telugu Desam Party,https://www.india.gov.in/directory/whos-who/mla/sri-ashok-bendalam-171255862235803
Members of Legislative Assembly (MLAs),Sri Anzanneyllu G. V.,Telugu Desam Party,Andhra Pradesh,,,,,,,,,,,https://www.india.gov.in/directory/whos-who/mla/sri-anzanneyllu-g-v-171255862219912,Sri Anzanneyllu G. V.,Telugu Desam Party,Andhra Pradesh,https://www.india.gov.in/directory/whos-who/mla/sri-anzanneyllu-g-v-171255862219913,Sri Anzanneyllu G. V.,Telugu Desam Party,https://www.india.gov.in/directory/whos-who/mla/sri-anzanneyllu-g-v-171255862219913
Members of Legislative Assembly (MLAs),Smt. Anitha Vangalapudi,Telugu Desam Party,Andhra Pradesh,,,,,,,,,,,https://www.india.gov.in/directory/whos-who/mla/smt-anitha-vangalapudi-171255862204564,Smt. Anitha Vangalapudi,Telugu Desam Party,Andhra Pradesh,https://www.india.gov.in/directory/whos-who/mla/smt-anitha-vangalapudi-171255862204565,Smt. Anitha Vangalapudi,Telugu Desam Party,https://www.india.gov.in/directory/whos-who/mla/smt-anitha-vangalapudi-171255862204565
Members of Legislative Assembly (MLAs),Sri Arava Sreedhar,Janasena Party,Andhra Pradesh,,,,,,,,,,,https://www.india.gov.in/directory/whos-who/mla/sri-arava-sreedhar-171255862059030,Sri Arava Sreedhar,Janasena Party,Andhra Pradesh,https://www.india.gov.in/directory/whos-who/mla/sri-arava-sreedhar-171255862059031,Sri Arava Sreedhar,Janasena Party,https://www.india.gov.in/directory/whos-who/mla/sri-arava-sreedhar-171255862059031
Members of Legislative Assembly (MLAs),Sri Aithabathula Anandarao,Telugu Desam Party,Andhra Pradesh,,,,,,,,,,,https://www.india.gov.in/directory/whos-who/mla/sri-aithabathula-anandarao-171255861867260,Sri Aithabathula Anandarao,Telugu Desam Party,Andhra Pradesh,https://www.india.gov.in/directory/whos-who/mla/sri-aithabathula-anandarao-171255861867261,Sri Aithabathula Anandarao,Telugu Desam Party,https://www.india.gov.in/directory/whos-who/mla/sri-aithabathula-anandarao-171255861867261
Members of Legislative Assembly (MLAs),Sri Amilineni Surendra Babu,Telugu Desam Party,Andhra Pradesh,,,,,,,,,,,https://www.india.gov.in/directory/whos-who/mla/sri-amilineni-surendra-babu-171255862138399,Sri Amilineni Surendra Babu,Telugu Desam Party,Andhra Pradesh,https://www.india.gov.in/directory/whos-who/mla/sri-amilineni-surendra-babu-171255862138400,Sri Amilineni Surendra Babu,Telugu Desam Party,https://www.india.gov.in/directory/whos-who/mla/sri-amilineni-surendra-babu-171255862138400
Members of Legislative Assembly (MLAs),Sri Atchannaidu Kinjarapu,Telugu Desam Party,Andhra Pradesh,,,,,,,,,,,https://www.india.gov.in/directory/whos-who/mla/sri-atchannaidu-kinjarapu-171255861958471,Sri Atchannaidu Kinjarapu,Telugu Desam Party,Andhra Pradesh,https://www.india.gov.in/directory/whos-who/mla/sri-atchannaidu-kinjarapu-171255861958472,Sri Atchannaidu Kinjarapu,Telugu Desam Party,https://www.india.gov.in/directory/whos-who/mla/sri-atchannaidu-kinjarapu-171255861958472
Members of Legislative Assembly (MLAs),Sri Anam Ramanarayana Reddy,Telugu Desam Party,Andhra Pradesh,,,,,,,,,,,https://www.india.gov.in/directory/whos-who/mla/sri-anam-ramanarayana-reddy-171255861888059,Sri Anam Ramanarayana Reddy,Telugu Desam Party,Andhra Pradesh,https://www.india.gov.in/directory/whos-who/mla/sri-anam-ramanarayana-reddy-171255861888060,Sri Anam Ramanarayana Reddy,Telugu Desam Party,https://www.india.gov.in/directory/whos-who/mla/sri-anam-ramanarayana-reddy-171255861888060
Members of Legislative Assembly (MLAs),Sri Adinarayana Reddy Chadipirala,Bharatiya Janata Party,Andhra Pradesh,,,,,,,,,,,https://www.india.gov.in/directory/whos-who/mla/sri-adinarayana-reddy-chadipirala-171255862251892,Sri Adinarayana Reddy Chadipirala,Bharatiya Janata Party,Andhra Pradesh,https://www.india.gov.in/directory/whos-who/mla/sri-adinarayana-reddy-chadipirala-171255862251893,Sri Adinarayana Reddy Chadipirala,Bharatiya Janata Party,https://www.india.gov.in/directory/whos-who/mla/sri-adinarayana-reddy-chadipirala-171255862251893
Members of Legislative Assembly (MLAs),Smt. Aditi Vijayalakshmi Gajapathi Raju Pusapati,Telugu Desam Party,Andhra Pradesh,,,,,,,,,,,https://www.india.gov.in/directory/whos-who/mla/smt-aditi-vijayalakshmi-gajapathi-raju-pusapati-171255862296085,Smt. Aditi Vijayalakshmi Gajapathi Raju Pusapati,Telugu Desam Party,Andhra Pradesh,https://www.india.gov.in/directory/whos-who/mla/smt-aditi-vijayalakshmi-gajapathi-raju-pusapati-171255862296086,Smt. Aditi Vijayalakshmi Gajapathi Raju Pusapati,Telugu Desam Party,https://www.india.gov.in/directory/whos-who/mla/smt-aditi-vijayalakshmi-gajapathi-raju-pusapati-171255862296086
Members of Legislative Assembly (MLAs),Smt. Akhila Priya Bhuma,Telugu Desam Party,Andhra Pradesh,,,,,,,,,,,https://www.india.gov.in/directory/whos-who/mla/smt-akhila-priya-bhuma-171255861779305,Smt. Akhila Priya Bhuma,Telugu Desam Party,Andhra Pradesh,https://www.india.gov.in/directory/whos-who/mla/smt-akhila-priya-bhuma-171255861779306,Smt. Akhila Priya Bhuma,Telugu Desam Party,https://www.india.gov.in/directory/whos-who/mla/smt-akhila-priya-bhuma-171255861779306
Members of Legislative Assembly (MLAs),Sri Anagani Satya Prasad,Telugu Desam Party,Andhra Pradesh,,,,,,,,,,,https://www.india.gov.in/directory/whos-who/mla/sri-anagani-satya-prasad-171255862281298,Sri Anagani Satya Prasad,Telugu Desam Party,Andhra Pradesh,https://www.india.gov.in/directory/whos-who/mla/sri-anagani-satya-prasad-171255862281299,Sri Anagani Satya Prasad,Telugu Desam Party,https://www.india.gov.in/directory/whos-who/mla/sri-anagani-satya-prasad-171255862281299
Members of Legislative Assembly (MLAs),Sri Ashmit Reddy J. C.,Telugu Desam Party,Andhra Pradesh,,,,,,,,,,,https://www.india.gov.in/directory/whos-who/mla/sri-ashmit-reddy-j-c-171255862004027,Sri Ashmit Reddy J. C.,Telugu Desam Party,Andhra Pradesh,https://www.india.gov.in/directory/whos-who/mla/sri-ashmit-reddy-j-c-171255862004028,Sri Ashmit Reddy J. C.,Telugu Desam Party,https://www.india.gov.in/directory/whos-who/mla/sri-ashmit-reddy-j-c-171255862004028
Members of Legislative Assembly (MLAs),Sri Ananda Babu Nakka,Telugu Desam Party,Andhra Pradesh,,,,,,,,,,,https://www.india.gov.in/directory/whos-who/mla/sri-ananda-babu-nakka-171255862267131,Sri Ananda Babu Nakka,Telugu Desam Party,Andhra Pradesh,https://www.india.gov.in/directory/whos-who/mla/sri-ananda-babu-nakka-171255862267132,Sri Ananda Babu Nakka,Telugu Desam Party,https://www.india.gov.in/directory/whos-who/mla/sri-ananda-babu-nakka-171255862267132
Members of Legislative Assembly (MLAs),Sri Amaranatha Reddy. N,Telugu Desam Party,Andhra Pradesh,,,,,,,,,,,https://www.india.gov.in/directory/whos-who/mla/sri-amaranatha-reddy-n-171255861981975,Sri Amaranatha Reddy. N,Telugu Desam Party,Andhra Pradesh,https://www.india.gov.in/directory/whos-who/mla/sri-amaranatha-reddy-n-171255861981976,Sri Amaranatha Reddy. N,Telugu Desam Party,https://www.india.gov.in/directory/whos-who/mla/sri-amaranatha-reddy-n-171255861981976
Members of Legislative Assembly (MLAs),Sri Ashok Reddy Muthumula,Telugu Desam Party,Andhra Pradesh,,,,,,,,,,,https://www.india.gov.in/directory/whos-who/mla/sri-ashok-reddy-muthumula-171255862023283,Sri Ashok Reddy Muthumula,Telugu Desam Party,Andhra Pradesh,https://www.india.gov.in/directory/whos-who/mla/sri-ashok-reddy-muthumula-171255862023284,Sri Ashok Reddy Muthumula,Telugu Desam Party,https://www.india.gov.in/directory/whos-who/mla/sri-ashok-reddy-muthumula-171255862023284
Members of Legislative Assembly (MLAs),Sri Arimilli Radhakrishna,Telugu Desam Party,Andhra Pradesh,,,,,,,,,,,https://www.india.gov.in/directory/whos-who/mla/sri-arimilli-radhakrishna-171255862166412,Sri Arimilli Radhakrishna,Telugu Desam Party,Andhra Pradesh,https://www.india.gov.in/directory/whos-who/mla/sri-arimilli-radhakrishna-171255862166413,Sri Arimilli Radhakrishna,Telugu Desam Party,https://www.india.gov.in/directory/whos-who/mla/sri-arimilli-radhakrishna-171255862166413
Members of Legislative Assembly (MLAs),Sri Adireddy Srinivas,Telugu Desam Party,Andhra Pradesh,,,,,,,,,,,https://www.india.gov.in/directory/whos-who/mla/sri-adireddy-srinivas-171255862041597,Sri Adireddy Srinivas,Telugu Desam Party,Andhra Pradesh,https://www.india.gov.in/directory/whos-who/mla/sri-adireddy-srinivas-171255862041598,Sri Adireddy Srinivas,Telugu Desam Party,https://www.india.gov.in/directory/whos-who/mla/sri-adireddy-srinivas-171255862041598
Members of Legislative Assembly (MLAs),Sri Bathula Balaramakrishna,Janasena Party,Andhra Pradesh,,,,,,,,,,,https://www.india.gov.in/directory/whos-who/mla/sri-bathula-balaramakrishna-171255862360787,Sri Bathula Balaramakrishna,Janasena Party,Andhra Pradesh,https://www.india.gov.in/directory/whos-who/mla/sri-bathula-balaramakrishna-171255862360788,Sri Bathula Balaramakrishna,Janasena Party,https://www.india.gov.in/directory/whos-who/mla/sri-bathula-balaramakrishna-171255862360788
Members of Legislative Assembly (MLAs),Sri B. Virupakshi,Yuvajana Sramika Rythu Congress Party,Andhra Pradesh,,,,,,,,,,,https://www.india.gov.in/directory/whos-who/mla/sri-b-virupakshi-171255862375825,Sri B. Virupakshi,Yuvajana Sramika Rythu Congress Party,Andhra Pradesh,https://www.india.gov.in/directory/whos-who/mla/sri-b-virupakshi-171255862375826,Sri B. Virupakshi,Yuvajana Sramika Rythu Congress Party,https://www.india.gov.in/directory/whos-who/mla/sri-b-virupakshi-171255862375826
Members of Legislative Assembly (MLAs),Sri Bolisetty Srinivas,Janasena Party,Andhra Pradesh,,,,,,,,,,,https://www.india.gov.in/directory/whos-who/mla/sri-bolisetty-srinivas-171255862479440,Sri Bolisetty Srinivas,Janasena Party,Andhra Pradesh,https://www.india.gov.in/directory/whos-who/mla/sri-bolisetty-srinivas-171255862479441,Sri Bolisetty Srinivas,Janasena Party,https://www.india.gov.in/directory/whos-who/mla/sri-bolisetty-srinivas-171255862479441
Members of Legislative Assembly (MLAs),Kum. Bandaru Sravani Sree,Telugu Desam Party,Andhra Pradesh,,,,,,,,,,,https://www.india.gov.in/directory/whos-who/mla/kum-bandaru-sravani-sree-171255862312596,Kum. Bandaru Sravani Sree,Telugu Desam Party,Andhra Pradesh,https://www.india.gov.in/directory/whos-who/mla/kum-bandaru-sravani-sree-171255862312597,Kum. Bandaru Sravani Sree,Telugu Desam Party,https://www.india.gov.in/directory/whos-who/mla/kum-bandaru-sravani-sree-171255862312597
Members of Legislative Assembly (MLAs),Sri Bojjala Venkata Sudhir Reddy,Telugu Desam Party,Andhra Pradesh,,,,,,,,,,,https://www.india.gov.in/directory/whos-who/mla/sri-bojjala-venkata-sudhir-reddy-171255862428775,Sri Bojjala Venkata Sudhir Reddy,Telugu Desam Party,Andhra Pradesh,https://www.india.gov.in/directory/whos-who/mla/sri-bojjala-venkata-sudhir-reddy-171255862428776,Sri Bojjala Venkata Sudhir Reddy,Telugu Desam Party,https://www.india.gov.in/directory/whos-who/mla/sri-bojjala-venkata-sudhir-reddy-171255862428776
Members of Legislative Assembly (MLAs),Sri Baggu Ramanamurthy,Telugu Desam Party,Andhra Pradesh,,,,,,,,,,,https://www.india.gov.in/directory/whos-who/mla/sri-baggu-ramanamurthy-171255862097092,Sri Baggu Ramanamurthy,Telugu Desam Party,Andhra Pradesh,https://www.india.gov.in/directory/whos-who/mla/sri-baggu-ramanamurthy-171255862097093,Sri Baggu Ramanamurthy,Telugu Desam Party,https://www.india.gov.in/directory/whos-who/mla/sri-baggu-ramanamurthy-171255862097093
Members of Legislative Assembly (MLAs),Sri Ayyannapatrudu Chintakayala,Telugu Desam Party,Andhra Pradesh,,,,,,,,,,,https://www.india.gov.in/directory/whos-who/mla/sri-ayyannapatrudu-chintakayala-171255861825702,Sri Ayyannapatrudu Chintakayala,Telugu Desam Party,Andhra Pradesh,https://www.india.gov.in/directory/whos-who/mla/sri-ayyannapatrudu-chintakayala-171255861825703,Sri Ayyannapatrudu Chintakayala,Telugu Desam Party,https://www.india.gov.in/directory/whos-who/mla/sri-ayyannapatrudu-chintakayala-171255861825703
Members of Legislative Assembly (MLAs),Sri Bode Prasad,Telugu Desam Party,Andhra Pradesh,,,,,,,,,,,https://www.india.gov.in/directory/whos-who/mla/sri-bode-prasad-171255862539523,Sri Bode Prasad,Telugu Desam Party,Andhra Pradesh,https://www.india.gov.in/directory/whos-who/mla/sri-bode-prasad-171255862539524,Sri Bode Prasad,Telugu Desam Party,https://www.india.gov.in/directory/whos-who/mla/sri-bode-prasad-171255862539524
